职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python研发工程师,西安·雁塔区·高新软件园,11-20K,3-5年本科,华为,计算机软件不需要融资10000人以上,定期体检，年终奖，零食下午茶，五险一金，加班补助，补充医疗保险，餐补，股票期权，员工旅游，节日福利,https://www.zhipin.com/job_detail/60ce5c75dfa99b0b1nZ80ty6FVpT.html
Python软件开发工程师,西安·雁塔区·高新软件园,14-28K·14薪,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,带薪年假，离职补偿，加班补助，补充医疗保险，股票期权，免费班车，通讯补贴，定期体检，员工旅游，节日福利，年终奖，交通补助，住房补贴，全勤奖，餐补，零食下午茶，五险一金,https://www.zhipin.com/job_detail/f3ffc15880849a231nN5092_GVRU.html
Python开发工程师,厦门·湖里区·禾山,12-20K,3-5年本科,易法通,互联网已上市500-999人,节日福利，年终奖，员工旅游，带薪年假，五险一金,https://www.zhipin.com/job_detail/4eb136f76def3c501XV52N-7FVBW.html
高级Python开发工程师,厦门·集美区·灌口,15-22K·13薪,3-5年本科,硕橙（厦门）科技...,企业服务B轮20-99人,股票期权，员工旅游，节日福利，零食下午茶，全勤奖，加班补助，五险一金，带薪年假，定期体检，年终奖,https://www.zhipin.com/job_detail/8b0299a395edfa8b1XR_09q_F1FV.html
Python,厦门·思明区·莲花,3-8K·13薪,经验不限本科,福建万商堂科技股...,互联网不需要融资20-99人,加班计算加班，年终奖，员工旅游，五险一金，周末双休，节日福利,https://www.zhipin.com/job_detail/753e12949e1f32a71XR42Ni-EVRX.html
Python,厦门·湖里区·五缘湾,6-10K,1-3年大专,码码网络,移动互联网未融资0-20人,,https://www.zhipin.com/job_detail/82496901bd5a479e1nF82dm0E1tT.html
Python数据工程师,厦门·思明区·软件园,5-10K·13薪,1年以内本科,威导数据,电子/半导体/集成电路未融资0-20人,年终奖，节日福利，带薪年假，13薪，五险一金，住房补贴，通讯补贴,https://www.zhipin.com/job_detail/5269e43084c2cf8a1nx909S1EFJU.html
Python老师,厦门·集美区·侨英,4-9K,经验不限本科,斯帆创客,培训机构未融资0-20人,加班补助，零食下午茶,https://www.zhipin.com/job_detail/7a46638c0e21eadf1nZ93dW7EFRX.html
python后台开发工程师,厦门·同安区·后田海鲜船坞,20-40K·16薪,经验不限学历不限,腾讯,互联网不需要融资10000人以上,免费健身房，公仔周边活动，零食下午茶，节日福利，定期体检，住房补贴，补充医疗保险，包吃，餐补，免费班车，免费早晚餐，员工旅游，年终奖，五险一金，交通补助，股票期权，带薪年假,https://www.zhipin.com/job_detail/3876cba363847b371nJ60tq1ElVX.html
后端开发工程师（python),厦门·集美区·后溪,10-15K,经验不限大专,厦门空格网络科技,计算机软件未融资20-99人,定期体检，年终奖，各种俱乐部，零食下午茶，五险一金，节日福利，员工旅游,https://www.zhipin.com/job_detail/bc4ef388dc16924c1nF_2di1FFNT.html
PYTHON工程师,厦门·湖里区·湖里大道,8-13K·14薪,经验不限本科,象屿科技,企业服务不需要融资100-499人,补充医疗保险，餐补，免费班车，节日福利，年终奖，企业年金，通讯补贴，定期体检，五险一金，带薪年假,https://www.zhipin.com/job_detail/7bf6ef79257ec6281nd609q1F1tQ.html
Python少儿编程老师,厦门·思明区·禾祥西路,6-11K,经验不限本科,美力程少儿编程,学前教育未融资0-20人,带薪年假，年终奖，补充医疗保险，员工旅游，节日福利，零食下午茶，加班补助，五险一金,https://www.zhipin.com/job_detail/c93abd7972a9c08633R_2Ny-ElE~.html
Python教学教研（少儿编程）,厦门·集美区·杏林,6-11K,经验不限大专,世纪海航,计算机软件A轮100-499人,工龄奖，每年2次调薪，五险一金，带薪年假，全勤奖，年终奖，股票期权，节日福利,https://www.zhipin.com/job_detail/bb46398143c87caa1nV93Nq9E1tY.html
岛内少儿编程老师（java/python）,厦门·湖里区·枋湖,8-12K,经验不限本科,童程童美,培训机构已上市10000人以上,五险一金，员工旅游，零食下午茶，全勤奖，股票期权，定制工作服，内部报读名额，带薪年假，通讯补贴，节日福利,https://www.zhipin.com/job_detail/37090f0066efb61f1nx52ti8F1pR.html
Python后端开发工程师,厦门·思明区·莲花,5-7K·13薪,经验不限大专,福建万商堂科技股...,互联网不需要融资20-99人,节日福利，年终奖，周末双休，加班计算加班，五险一金，员工旅游,https://www.zhipin.com/job_detail/9ba39b484b9aac281XR_2Nu0FFZZ.html
python数据工程师,厦门·思明区,8-15K,1-3年本科,七星通联,移动互联网A轮20-99人,餐补，五险一金，节日福利，加班补助，绩效奖金，年终奖，法定节假日三薪，定期体检，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/f61a8cc96a3d33031XNz0tS9Els~.html
python测试开发工程师,厦门·思明区·观音山,10-15K·13薪,5-10年本科,厦门科拓股份,智能硬件D轮及以上1000-9999人,员工旅游，节日福利，全勤奖，定期体检，带薪年假，年终奖，零食下午茶，五险一金,https://www.zhipin.com/job_detail/83fd96160216f5791nZ409u1EVdY.html
Python Web工程师(厦门研发中心),厦门·集美区·杏林,10-12K·13薪,5-10年大专,蝶普信息,计算机软件0-20人,,https://www.zhipin.com/job_detail/49dc8c70699c78b41nx70929E1VZ.html
Python 资深研发工程师/架构师,厦门·思明区·软件园,15-30K·15薪,3-5年本科,建信金科,银行不需要融资1000-9999人,零食下午茶，年终奖，五险一金，工会福利，带薪年假，定期体检，员工关怀，补充医疗保险，餐补，节日福利,https://www.zhipin.com/job_detail/fda3418df729a6d21nZ70t-7FVVQ.html
Python,厦门·集美区·杏林,5-9K,1-3年大专,玲京,电子商务0-20人,,https://www.zhipin.com/job_detail/82d61d1a527799c81XV72tS8EVNZ.html
Python,厦门·集美区·杏林,8-13K·13薪,1-3年大专,瞭风,计算机服务不需要融资100-499人,零食下午茶，年终奖，节日福利，加班补助，补充医疗保险，带薪年假，定期体检，餐补，五险一金,https://www.zhipin.com/job_detail/4b053947da4e8a691XV-39-_EVNX.html
Python,厦门·集美区·杏林,5-10K,1-3年本科,厦门牧爬爬,文化/体育/娱乐天使轮0-20人,年终奖，全勤奖，零食下午茶，加班补助，节日福利，带薪年假，五险一金,https://www.zhipin.com/job_detail/be76806f357cf84833J439W7FlE~.html
Python,厦门·思明区·观音山,9-13K,1-3年本科,厦门叽里咕噜信息...,计算机服务天使轮20-99人,交通补助，股票期权，餐补，全勤奖，住房补贴，节日福利，五险，零食下午茶，年终奖，加班补助,https://www.zhipin.com/job_detail/caccb98f8341898b1nJy0tu_FVdU.html
Python讲师,厦门·思明区·文灶,6-11K,1年以内本科,中信电脑培训中心,计算机软件未融资20-99人,通讯补贴，五险一金，零食下午茶，年终奖，内部培训，加班补助，节日福利，交通补助，带薪年假，员工旅游,https://www.zhipin.com/job_detail/b00dbedad8b76b5f1XR82dW6FFpR.html
Python,厦门·湖里区·禾山,12-20K,5-10年本科,泰链,计算机软件B轮20-99人,交通补助，五险一金，团建聚餐，零食下午茶，加班补助，带薪年假，节日福利,https://www.zhipin.com/job_detail/21de22861b2d93df1nd73NS1EFFQ.html
Python工程师,厦门·湖里区·大唐世家,8-13K·13薪,1-3年大专,厦门一通灵,计算机软件不需要融资20-99人,五险一金，加班补助，带薪年假，餐补，员工旅游，股票期权，年终奖，节日福利，零食下午茶,https://www.zhipin.com/job_detail/7b7cafd654105a8f1nxy29W0FlRV.html
python工程师,厦门·湖里区·禾山,7-12K,经验不限大专,外贸牛,互联网不需要融资20-99人,年终奖，节日福利，商业险，零食下午茶，五险一金，全勤奖，交通补助，带薪年假，加班补助,https://www.zhipin.com/job_detail/2df88e8dce9e49ad1nFy3Nu6FVdX.html
Python工程师,厦门·湖里区·翔鹭,7-11K·13薪,经验不限本科,引响,广告营销不需要融资100-499人,五险一金，交通补助，零食下午茶，年终奖，员工生日福利，季度团建活动，带薪年假，节日福利,https://www.zhipin.com/job_detail/0c310ea5db5446dd0HV82dm7F1A~.html
Python工程师,厦门·思明区·莲坂,12-13K,1-3年大专,数韬软件,移动互联网20-99人,,https://www.zhipin.com/job_detail/30c119e7a33ccd7f1nF60ti0EltT.html
Python开发,厦门·思明区·莲坂,5-8K,1-3年大专,大信咨询,财务/审计/税务20-99人,,https://www.zhipin.com/job_detail/e4d8181cc2e9800b1n1_2NW7E1RQ.html
Python程序员,厦门·湖里区·万达广场,6-10K,1-3年大专,厦门掌鑫,移动互联网未融资20-99人,交通补助，五险一金，员工旅游，住房补贴，年终奖，餐补，带薪年假,https://www.zhipin.com/job_detail/9749363da1076ac01XR62ty6F1NW.html
实习Python工程师,厦门·思明区·软件园,130-180元/天,3天/周3个月本科,亚讯光谱网络科技...,计算机软件未融资20-99人,全勤奖，股票期权，年终奖，带薪年假，五险一金，加班补助，节日福利，员工旅游，零食下午茶,https://www.zhipin.com/job_detail/3653c16d1280fc8c1XV_09u5GVFQ.html
python开发人员,厦门·思明区·会展中心,6-10K,1-3年本科,盈丰软件,计算机软件不需要融资20-99人,,https://www.zhipin.com/job_detail/5ac3a2e1faa2c4b71nRy3928FVRY.html
Python工程师,厦门·思明区·软件园,15-25K,3-5年本科,渊亭科技,计算机软件A轮100-499人,年终奖，带薪年假，交通补助，员工旅游，节日福利，餐补，全勤奖，五险一金，零食下午茶,https://www.zhipin.com/job_detail/f228d2f32cf30ae51n1639-9FFpZ.html
Python开发工程师,厦门·思明区·曾厝垵,14-20K·13薪,1-3年本科,深度赋智,互联网天使轮20-99人,定期体检，零食下午茶，加班补助，餐补，交通补助，带薪年假，股票期权，五险一金，节日福利，年终奖,https://www.zhipin.com/job_detail/a11a6512ca186c321XV_2t--E1tV.html
Python工程师,厦门,8-13K,1-3年本科,云评众联,计算机服务A轮20-99人,五险一金，带薪年假，节日福利，加班补助，餐补，补充医疗保险,https://www.zhipin.com/job_detail/4394556a7b50607c1nJ52Nm6FVZX.html
Python开发工程师,厦门·思明区·软件园,11-20K·13薪,经验不限本科,福建星网锐捷通讯...,通信/网络设备已上市1000-9999人,年终奖，五险一金，节日福利，餐补，带薪年假，定期体检,https://www.zhipin.com/job_detail/41ef2433facefc971n1629q6F1BR.html
Python开发工程师,厦门·思明区·软件园,15-30K,3-5年本科,埃克斯工业,电子/半导体/集成电路B轮100-499人,补充医疗保险，五险一金，定期体检，带薪年假，全勤奖，股票期权，零食下午茶，年终奖，餐补，交通补助，加班补助，员工旅游，节日福利,https://www.zhipin.com/job_detail/fd97a1e7f1ee09a11n173NS5FVZR.html
Python开发工程师,厦门,6-11K·13薪,经验不限本科,天聪软件,计算机软件不需要融资20-99人,加班补助，补充医疗保险，五险一金，节日福利，年终奖，零食下午茶，带薪年假,https://www.zhipin.com/job_detail/27ee5329abdda4823nV83tu1FVU~.html
Python开发工程师,厦门·思明区·软件园,12-24K·13薪,3-5年本科,睿云联,智能硬件不需要融资100-499人,交通补助，加班补助，团建聚餐，定期体检，哺乳假，带薪年假，通讯补贴，绩效奖金，股票期权，员工旅游，节日福利，育儿假，年终奖，补充医疗保险，产前检查假，五险一金，产前休息假，产假，零食下午茶，独生子女护理,https://www.zhipin.com/job_detail/4b9f9c18b0921ece1XVy3tu_FFBQ.html
Python后端工程师,厦门·翔安区·火炬园,7-12K,1-3年本科,晶宇,电子/半导体/集成电路未融资1000-9999人,补充医疗保险，零食下午茶，包吃，加班补助，定期体检，员工旅游，节日福利，全勤奖，五险一金，年终奖，住房补贴,https://www.zhipin.com/job_detail/d842816359ca16fa1nx-39q7F1RQ.html
python开发工程师,厦门·湖里区·禾山,18-25K,5-10年本科,立达信,电子/半导体/集成电路已上市10000人以上,五险一金，定期体检，包吃，员工旅游，带薪年假，节日福利，年终奖，加班补助,https://www.zhipin.com/job_detail/1a0b1c103605d1fa33Z82927EFY~.html
Python脚本开发,厦门·集美区·厦门北站,8-13K,3-5年本科,快快团电子商务,电子商务不需要融资20-99人,交通补助，年终奖，零食下午茶，全勤奖，五险，节日福利，带薪年假，通讯补贴，餐补，员工旅游，加班补助,https://www.zhipin.com/job_detail/c03b006031cb63081n143NS9EFdS.html
Python研发工程师,厦门·思明区·软件园,6-11K,3-5年本科,小蚜虫股票交易助手,互联网金融天使轮20-99人,餐补，带薪年假，员工旅游，五险，零食下午茶，股票期权，节日福利,https://www.zhipin.com/job_detail/d5d0d391d61210380HZy2Ni6E1c~.html
Python开发工程师,厦门·翔安区·马巷,5-8K,1年以内本科,天来数位,计算机软件0-20人,,https://www.zhipin.com/job_detail/a7b6e81df330219e1XR_0928ElNQ.html
Python后端开发,厦门·思明区·观音山,15-20K,3-5年本科,比朋,互联网未融资20-99人,零食下午茶，定期体检，五险，餐补，带薪年假，交通补助，年终奖，股票期权，员工旅游，节日福利，加班补助,https://www.zhipin.com/job_detail/5486561117ee51501XR_3tS-ElVU.html
Python开发工程师,厦门·思明区·轮渡,10-15K,1-3年本科,方欣科技有限公司,计算机软件已上市1000-9999人,五险一金，免费班车，餐补，餐补，交通补助，带薪年假，节日福利，加班补助，员工旅游,https://www.zhipin.com/job_detail/25f89937a3f384f91n1-0t6-GVpT.html
python高级工程师,厦门·集美区·杏林,13-19K,经验不限大专,万物智联,智能硬件未融资100-499人,零食下午茶，节日福利，餐补，住房补贴，五险一金，员工旅游,https://www.zhipin.com/job_detail/47c9e47c4fa4297c1XR73dW1E1JT.html
Python开发工程师,厦门·思明区·软件园,11-20K·13薪,3-5年本科,简创游戏,游戏不需要融资100-499人,全勤奖，节日福利，加班补助，年终奖，五险一金，带薪年假，零食下午茶，团建,https://www.zhipin.com/job_detail/14d14571de0209a21nxz3Ny4EldY.html
Python开发工程师,厦门·湖里区·五缘湾,11-18K,3-5年大专,立壹科技,电子商务未融资20-99人,零食下午茶，住房补贴，带薪年假，员工旅游，五险一金，节日福利，加班补助，年终奖,https://www.zhipin.com/job_detail/596502694386664a1nx_2tq1ElRV.html
游戏web开发，python开发,厦门·湖里区·禾山,6-10K,1-3年大专,厦门沙盒时代,游戏0-20人,五险一金,https://www.zhipin.com/job_detail/44fd196493e1674c0HZ-2d-1EFU~.html
Python开发工程师,厦门·思明区·软件园,13-26K,经验不限本科,白山云科技,互联网C轮500-999人,带薪年假，年终奖，定期体检，通讯补贴，零食下午茶，节日福利，五险一金，补充医疗保险，包吃,https://www.zhipin.com/job_detail/3f2f42764ff3cf341nd639q0FFdV.html
Python开发工程师,厦门·思明区·观音山,15-20K,经验不限学历不限,卜鹿科技,计算机软件0-20人,,https://www.zhipin.com/job_detail/1efd80bccd5b0a0f1n1y2ty_EVNR.html
Python开发工程师,厦门·湖里区·五缘湾,11-18K,3-5年本科,巨汇科技,计算机软件未融资20-99人,,https://www.zhipin.com/job_detail/b78f40508225d4cb1XV83tu8ElFQ.html
Python开发工程师,厦门,9-13K·14薪,3-5年本科,厦门数据智能研究院,计算机服务不需要融资20-99人,,https://www.zhipin.com/job_detail/5207e25d5d1440131nN_39q-EVNR.html
C/C++/python实习生,厦门·集美区·杏林,100-200元/天,4天/周6个月本科,云识科技,计算机软件未融资20-99人,带薪年假，五险一金，加班补助，年终奖，节日福利,https://www.zhipin.com/job_detail/449804e8791a7cb71nN53NS5GVJR.html
python软件开发高级程序员,厦门·集美区·后溪,12-18K·13薪,3-5年本科,集核信息,互联网天使轮0-20人,带薪年假，零食下午茶，补充医疗保险，年终奖，住房补贴，五险一金，节日福利，股票期权,https://www.zhipin.com/job_detail/20799ccb38349df61nV82N64FlpV.html
高级Python开发工程师,厦门·集美区·杏林,12-20K·13薪,3-5年本科,亿吉尔,计算机软件不需要融资0-20人,五险一金，带薪年假，定期体检，全勤奖，住房补贴，餐补，节日福利，加班补助，年终奖，交通补助,https://www.zhipin.com/job_detail/fb80449a578c7a761nR-09m8FVNS.html
Python开发工程师,厦门·湖里区·高崎,10-15K,1-3年大专,亿峰顺网络科技,新闻/出版未融资20-99人,年终奖，全勤奖，缴纳医社保，餐补，员工旅游，带薪年假，节日福利，零食下午茶，加班补助,https://www.zhipin.com/job_detail/2f9a411b4b7060b81nx83dm6EFNQ.html
Python量化系统开发工程师,厦门·湖里区·高崎,10-13K,1-3年本科,依实信息科技,互联网金融未融资0-20人,带薪年假，补充医疗保险，加班补助，年终奖，节日福利，交通补助,https://www.zhipin.com/job_detail/09a08ca8a50e395f1XB909u_ElE~.html
Python运维开发工程师,厦门,15-30K·13薪,5-10年本科,创普云,计算机软件未融资20-99人,带薪年假，餐补，节日福利，定期体检，五险一金，年终奖，通讯补贴，交通补助，零食下午茶，员工旅游,https://www.zhipin.com/job_detail/3bca2fcacd7088491nd63Nq5EVdV.html
Python后端开发工程师,厦门·思明区·观音山,8-13K·13薪,经验不限大专,石开,游戏不需要融资20-99人,加班补助，年终奖，员工旅游，全勤奖，五险一金，零食下午茶，带薪年假，节日福利，股票期权，定期体检，交通补助,https://www.zhipin.com/job_detail/cf7bb857056047271XV82dm1FVNY.html
Python开发工程师,厦门·集美区·集美新城,10-15K,经验不限本科,今立方,计算机软件不需要融资0-20人,年终奖，五险一金，餐补，包吃，交通补助，零食下午茶，通讯补贴，股票期权,https://www.zhipin.com/job_detail/2256f2afb75426941XRz2N29E1BT.html
python爬虫数据开发工程师,厦门·集美区·杏林,8-13K·13薪,3-5年学历不限,宇兽科技,计算机服务未融资20-99人,餐补，节日福利，住房补贴，五险一金，补充医疗保险，全勤奖，带薪年假，股票期权，定期体检，通讯补贴，零食下午茶，年终奖，员工旅游，交通补助，加班补助,https://www.zhipin.com/job_detail/9dff6e6c68a107561nB-09-_EVBS.html
Python开发工程师,厦门·集美区·杏林,6-10K·13薪,1-3年本科,幸福天马,游戏不需要融资20-99人,年终奖，加班补助，零食下午茶，带薪年假，五险一金，节日福利,https://www.zhipin.com/job_detail/123db6485b469f2e03B_2Nu8Elc~.html
少儿Python讲师,厦门·思明区·火车站,3-8K,经验不限本科,厦门市中信电脑培...,培训机构未融资20-99人,,https://www.zhipin.com/job_detail/45f10f710975810b1Hx60925GVY~.html
python开发工程师/实习生,厦门·思明区·厦门大学,3-7K,1-3年本科,深圳云译,互联网未融资100-499人,带薪年假，定期体检，零食下午茶，年终奖，员工旅游，五险一金，加班调休,https://www.zhipin.com/job_detail/3f2be9a05fe20bb40HF72t-8FFU~.html
Python,厦门·湖里区·禾山,7-12K,1-3年大专,厦门脉搏网络,互联网天使轮20-99人,零食下午茶，节日福利，股票期权，员工旅游，带薪年假，五险，补充医疗保险，全勤奖，年终奖,https://www.zhipin.com/job_detail/b7c6ce4a8fef1c3d1nx72NS5F1NV.html
Python游戏开发-我的世界方向,厦门·集美区·集美新城,5-10K,经验不限大专,樱游互娱,游戏未融资20-99人,股票期权，五险一金，零食下午茶,https://www.zhipin.com/job_detail/f684895027a53fcd1nFy2N29FVJR.html
Python开发工程师,厦门·湖里区·禾山,8-12K,1-3年本科,厦门创极,移动互联网天使轮0-20人,全勤奖，年终奖，员工旅游，五险一金,https://www.zhipin.com/job_detail/fafb42a98f804e960nB_09-4FlI~.html
python 爬虫工程师,厦门·思明区·软件园,8-12K,1-3年大专,纳网科技,移动互联网不需要融资100-499人,周末双休，加班补助，全勤奖，协助落户，节日福利，年终奖，五险一金，员工旅游，带薪年假,https://www.zhipin.com/job_detail/ba091d498b7df1591XZ73N-4E1dW.html
Python开发工程师,厦门·思明区·软件园,11-20K·13薪,3-5年本科,紫桐互动,游戏20-99人,加班补助，带薪年假，零食下午茶，五险一金，年终奖，全勤奖,https://www.zhipin.com/job_detail/b0c07627bd20d60d1XR62920FlBU.html
Python,厦门,10-20K,3-5年高中,厦门娱跃,游戏天使轮0-20人,,https://www.zhipin.com/job_detail/f056b761d1a0552f1XV-39S8EVo~.html
Python量化开发工程师,厦门·湖里区·高崎,12-24K·13薪,1-3年本科,好投科技,企业服务天使轮20-99人,节日福利，年终奖，五险一金，交通补助，带薪年假，零食下午茶，股票期权,https://www.zhipin.com/job_detail/a889f845d94bbff01nZ539W8EFVR.html
python逆向爬虫,厦门·集美区·杏林,13-26K,经验不限学历不限,爱贝网络,计算机软件未融资100-499人,五险一金，零食下午茶,https://www.zhipin.com/job_detail/57f96c6fb2f0cab53nR83dW7F1s~.html
Python工程师（高级）,厦门·湖里区·禾山,13-22K·13薪,5-10年大专,厦门多维树,计算机软件未融资0-20人,年终奖，节日福利，员工旅游，餐补，养宠补贴，零食下午茶，全勤奖，五险一金,https://www.zhipin.com/job_detail/bb5d2c8cf28875521n1y2NW_FFdY.html
Python工程师,厦门·思明区·软件园,6-10K,1-3年大专,钉云科技,移动互联网未融资20-99人,五险一金，年终奖,https://www.zhipin.com/job_detail/f658f0ef166f16c91X1z09q0GVs~.html
Python,厦门·湖里区·五缘湾,10-13K,5-10年本科,大洋古泉拍卖有限公司,数据服务不需要融资0-20人,,https://www.zhipin.com/job_detail/59982afd89e738ae1n150920E1tX.html
Python,厦门·集美区·杏林,15-16K,1-3年本科,厦门期量智能科技...,证券/期货未融资0-20人,,https://www.zhipin.com/job_detail/e890abc0cf6dedd11nBz3tm8FFVV.html
Python,厦门,8-13K·13薪,1-3年本科,安胜,互联网未融资100-499人,补充医疗保险，股票期权，带薪年假，免费班车，年终奖，五险一金，定期体检,https://www.zhipin.com/job_detail/710d793212236b731nFy3dq8GVZW.html
Python,厦门·思明区·观音山,9-13K,1-3年本科,厦门皓若信息科技...,医疗健康A轮20-99人,零食下午茶，年终奖，加班补助，交通补助，住房补贴，餐补，全勤奖，员工旅游，五险一金,https://www.zhipin.com/job_detail/9d92ecbb8de3ac311XV92tS4F1JQ.html
Python,厦门·湖里区·高崎,10-11K,1-3年本科,泓域网络,移动互联网不需要融资0-20人,带薪年假，员工旅游，加班补助，五险一金，年终奖，节日福利，零食下午茶,https://www.zhipin.com/job_detail/f6e1afab4cf20dd93nNz0ty8GFI~.html
Python助理,厦门·湖里区·万达广场,3-5K,经验不限大专,互拓科技,互联网不需要融资20-99人,节日福利，通讯补贴，五险一金，带薪年假，全勤奖，交通补助，零食下午茶，餐补,https://www.zhipin.com/job_detail/8c88839885b69d4c1nR93tS0ElFV.html
Python工程师,厦门·集美区·印斗路,1-2K,经验不限学历不限,简则科技,互联网天使轮0-20人,,https://www.zhipin.com/job_detail/168aadf9a8b7e2a81nN-0929ElE~.html
python工程师,厦门·思明区·观音山,6-10K,1-3年大专,艺钡,计算机软件20-99人,,https://www.zhipin.com/job_detail/a78868b4d0543c6b0HJy0tW0GFc~.html
Python工程师,厦门·集美区·侨英,10-12K,3-5年学历不限,翱飞科技,计算机软件不需要融资20-99人,,https://www.zhipin.com/job_detail/cbeb47eedfa1b67a0XJ93t29FlA~.html
python程序员,厦门·思明区·瑞景,5-7K,经验不限学历不限,月茂机器人编程,培训机构不需要融资0-20人,员工旅游，年终奖，五险一金，带薪年假，节日福利，加班补助,https://www.zhipin.com/job_detail/4a5df56e524cc9360XV-2t6_ElU~.html
Python工程师,厦门·集美区·华大,4-8K·14薪,1-3年大专,道隆信息科技有限公司,互联网20-99人,零食下午茶，带薪年假，交通补助，五险一金，节日福利,https://www.zhipin.com/job_detail/21c2e0ecdb51decd1XVy3Nq7FlFZ.html
Python工程师,厦门·思明区·火车站,10-15K,1-3年本科,拾光信维,互联网0-20人,年终奖，零食下午茶，员工旅游，带薪年假，五险一金,https://www.zhipin.com/job_detail/8bf47421f49a8d131XV62Nq9FVBZ.html
Python开发工程师,厦门·集美区·杏林,9-10K,1-3年本科,厦门欣佳电,智能硬件未融资20-99人,加班补助，全勤奖,https://www.zhipin.com/job_detail/c56c586c9d5725e31nZ63d-5EVtZ.html
Python开发工程师,厦门·湖里区·高崎,11-18K,1-3年本科,银泰投资,电子商务0-20人,,https://www.zhipin.com/job_detail/dc1887f34e81de431n1_2967GFtQ.html
python开发工程师,厦门·集美区,4-7K,经验不限大专,厦门中控,计算机软件100-499人,,https://www.zhipin.com/job_detail/207caa8d6c2b43d11nNz29-5GVU~.html
Python软件开发工程师,厦门·思明区·前埔,4-6K·13薪,1年以内大专,杰森洋,贸易/进出口未融资0-20人,五险一金，年终奖，员工旅游，带薪年假,https://www.zhipin.com/job_detail/e7240841686f5b680nB50tm4EFo~.html
Python底层开发工程师,厦门·海沧区,16-20K,3-5年本科,创链科技,移动互联网天使轮100-499人,五险一金，通讯补贴，加班补助，餐补，带薪年假，员工旅游，节日福利，年终奖，交通补助,https://www.zhipin.com/job_detail/fbcbb2c208bb7e341Xx62Ny6GFo~.html
Python后台开发工程师,厦门·思明区·莲前,12-24K,1-3年学历不限,厦门游乐米,计算机软件天使轮0-20人,五险一金,https://www.zhipin.com/job_detail/64abbee00112f86f0nVz2Nq9GFM~.html
Python量化投资策略研究员,厦门·集美区·集美新城,15-20K,3-5年本科,点点赢金服,证券/期货未融资0-20人,定期体检，带薪年假，年终奖，员工旅游，交通补助，加班补助，五险一金，全勤奖，股票期权，节日福利，补充医疗保险，住房补贴，零食下午茶,https://www.zhipin.com/job_detail/2c9fd1462a69a2c71nZz3tq7FVtZ.html
工具工程师,厦门,15-25K·13薪,3-5年本科,真有趣游戏,游戏B轮100-499人,带薪年假，零食下午茶，年终奖，五险一金，交通补助，节日福利，包吃，定期体检，加班补助，补充医疗保险,https://www.zhipin.com/job_detail/d89ea4e1b3ce56ac1nB839W9F1BZ.html
python 工程师,厦门·思明区·软件园,10-15K,1-3年大专,海创世纪,游戏20-99人,,https://www.zhipin.com/job_detail/7b3f735830d444961nR-3d28FlpS.html
Python讲师,厦门·思明区·火车站,9-14K,1-3年本科,童程童美,培训机构已上市10000人以上,零食下午茶，内部报读名额，全勤奖，节日福利，员工旅游，通讯补贴，定制工作服，五险一金，股票期权，带薪年假,https://www.zhipin.com/job_detail/fb86abfe66e5f4bc1n142ty6GFVX.html
python工程师,厦门·湖里区·五缘湾,10-15K,1-3年大专,外贸牛,互联网不需要融资20-99人,年终奖，五险一金，带薪年假，商业险，节日福利，零食下午茶，全勤奖，交通补助，加班补助,https://www.zhipin.com/job_detail/cc3d57e78a3ab7a91nJ_2tW-FFBT.html
Python讲师,厦门·思明区·禾祥西路,6-11K,1-3年本科,美力程少儿编程,学前教育未融资0-20人,节日福利，加班补助，补充医疗保险，年终奖，零食下午茶，五险一金，员工旅游，带薪年假,https://www.zhipin.com/job_detail/3b98fcbe9f3d8a3533Bz2t-6Fls~.html
Python工程师,厦门·集美区·杏林,8-13K·13薪,1-3年大专,瞭风,计算机服务不需要融资100-499人,年终奖，餐补，带薪年假，五险一金，节日福利，定期体检，零食下午茶，加班补助，补充医疗保险,https://www.zhipin.com/job_detail/d40b9ac47a831c161XV52t61GFtV.html
Python开发,厦门·思明区·观音山,10-15K,1-3年本科,厦门叽里咕噜信息...,计算机服务天使轮20-99人,零食下午茶，加班补助，餐补，全勤奖，年终奖，交通补助，节日福利，股票期权，住房补贴，五险,https://www.zhipin.com/job_detail/950489ad2416f3d31nN529y0EVtZ.html
Python开发工程师,厦门·思明区·软件园,5-8K·13薪,1年以内本科,亚讯光谱网络科技...,计算机软件未融资20-99人,零食下午茶，节日福利，股票期权，带薪年假，五险一金，全勤奖，加班补助，年终奖，员工旅游,https://www.zhipin.com/job_detail/833df6ee440d24661XR_09S4FlZX.html
python开发工程师,厦门,200-250元/天,4天/周2个月本科,天聪软件,计算机软件不需要融资20-99人,带薪年假，五险一金，年终奖，补充医疗保险，节日福利，零食下午茶，加班补助,https://www.zhipin.com/job_detail/82c202f6569bbfce3nV52dq0EFY~.html
Python后端工程师,厦门,7-12K·14薪,1-3年本科,晶宇,电子/半导体/集成电路未融资1000-9999人,定期体检，零食下午茶，节日福利，包吃，补充医疗保险，五险一金，年终奖，加班补助，住房补贴，员工旅游，全勤奖,https://www.zhipin.com/job_detail/fa8df26b8c8c593a1nV43t6-E1pZ.html
